Label,Red Mean,Green Mean,Blue Mean,Red StdDev,Green StdDev,Blue StdDev,Contrast,Energy,Homogeneity,Correlation,Area,Perimeter,Aspect Ratio
5,63.14298443142689,58.705040889812715,51.19366496598639,57.294618631127705,51.205597134026426,46.393310652468195,58.50987858719647,0.05603309345481328,0.5202118417229324,0.989363897401889,760285.0,3524.0,0.75
5,77.03452800873436,71.42441552238179,63.46380149281935,59.56099695391397,53.13909511967464,48.07642058831978,70.03042284242615,0.04736483073575889,0.4891450097364393,0.9881872844333803,760089.5,3567.213203072548,0.75
5,82.40216889224826,76.11700837742504,67.57258204207609,62.489508131871446,55.74783094823053,50.5221961016102,69.50436902133922,0.043038843554556686,0.46310434390415817,0.9893500878217645,759507.0,3844.0832602977753,0.75
5,83.07612643822961,76.72718122742924,68.06364822163434,64.14487079793956,57.23368777388831,51.86384191329592,78.65534006096921,0.03763931189364355,0.39354735029717564,0.9885654224929079,760275.5,3527.899494767189,0.75
5,78.78029205509364,72.68540039472579,64.19073995338876,63.05963231917849,56.378038234234154,51.22256720900777,64.16038710186061,0.045534878357216806,0.45580950347818655,0.9903796677403521,760285.0,3524.0,0.75
5,76.63213078441252,71.11960007768539,63.04750356932897,58.20893251526424,51.923284936974355,47.13767305287931,65.05857510774727,0.045837847076988826,0.5026358645950495,0.9885151781747183,760285.0,3524.0,0.75
5,69.09186691651969,64.0247254766104,56.038635361552025,59.327490293184276,52.9908465166932,47.98551264919925,59.18318485230737,0.049002451263719576,0.4900075746539269,0.9899557742912248,760083.0,3709.798989534378,0.75
5,77.40999517090786,71.45458816242547,62.9570761946754,64.80609246543952,57.6466169777282,51.721636854796024,61.46731972038265,0.044114505398447613,0.4558125410812037,0.9911888325139728,760285.0,3524.0,0.75
5,77.18760235575712,71.36087359326447,62.976644515831026,61.99841039632296,55.306154829735966,50.03107927900187,65.89152869757173,0.04820999047608232,0.4754610479694453,0.9897398456674262,760284.0,3524.8284270763397,0.75
5,73.56262203955656,68.10180723523978,60.00816877676997,62.911340287832,56.079387468310564,50.53756480728163,62.522404867024086,0.045111468568752956,0.4607556116671047,0.9905275529748617,760280.0,3527.6568541526794,0.75
5,75.42505196523054,69.77569391954313,60.753216332829425,69.03647156769834,62.50158552739297,56.81401377290855,63.48890859875959,0.049264718053526314,0.4653850911219337,0.9921923095587243,760285.0,3524.0,0.75
5,65.37607998446292,60.66473634206769,51.96567670277988,63.07010416109584,57.16915181564104,52.32743405750982,53.22448754336172,0.05510186308753543,0.5130426860343235,0.9921825726581732,760285.0,3524.0,0.75
5,77.04300910178887,71.46193940539179,62.94037645922567,56.83080106725855,51.42299472521156,47.467986765332185,59.48376432250604,0.04271461027711454,0.4613266030585529,0.989237298077245,760285.0,3524.0,0.75
5,84.77623063114135,78.39380590199042,69.00708091878727,61.592219127861064,55.76259025768668,50.99644997128863,57.71661016503733,0.04478093001136269,0.46722509745099405,0.9911012511229579,760285.0,3524.0,0.75
5,69.72037194507432,64.69711881666247,56.55077764130343,58.879155879957786,53.35285995067385,48.57429538226054,59.04542730999685,0.05029051417972665,0.5010340775595825,0.990036659643618,760285.0,3524.0,0.75
5,69.55087606030067,64.55333653523138,56.02709934282355,61.41326691637114,55.70361572494088,51.26388379964006,61.73793755912961,0.05025971117572711,0.5016354275398095,0.9904602354007026,760283.0,3524.8284270763397,0.75
5,76.0922671537751,70.52915695599228,61.5352379377677,62.65979805259471,56.76758826879522,52.1292194914775,58.82783690738988,0.04523115294138721,0.4766151427155866,0.9912489361672526,760284.0,3524.8284270763397,0.75
5,80.81143445032333,74.76215015327118,65.98652184639288,59.4098835445952,53.82952587656078,49.665604213190186,69.17857011458005,0.039330697911523126,0.44072521336362425,0.9885650048910091,760285.0,3524.0,0.75
5,74.8027853888469,69.2278137335181,60.93393723230033,64.02407558827947,58.06178005746332,53.049657646506745,73.72454798696519,0.04800621458359277,0.4763232466289081,0.989498813999663,760285.0,3524.0,0.75
5,86.66593574158058,80.11312148316117,70.67124774292434,64.98610596456048,58.847701649897,54.100273358659926,75.41290208136232,0.037164874695778866,0.40216840290854233,0.9895664389136455,760285.0,3524.0,0.75
5,69.64722038506761,64.5450234105988,56.637940129755606,64.64690167453557,58.565205408833855,52.84564556389187,70.18150819930622,0.04984569257850637,0.4659700946020032,0.9901517821940753,760285.0,3524.0,0.75
5,76.62426251364744,70.81071927227681,62.19732090367011,66.5671143223246,60.19650321248974,54.156312692055266,68.45144144854409,0.04908585447868199,0.4805369913087103,0.9909091124258371,760285.0,3524.0,0.75
5,62.87852996136726,58.15137366675065,49.923721340388006,61.65071074468923,55.730456056930926,50.599985383597776,45.49278355933985,0.06064556634675011,0.5352548710082802,0.9929655422263759,760285.0,3524.0,0.75
5,80.06802458637776,74.12495932014781,65.26576672335601,65.01021966869801,58.90853131965283,53.94169468416314,69.51466677178598,0.04639565400745568,0.46614044045087805,0.9903916368167898,760285.0,3524.0,0.75
5,73.85631351305955,68.29708889728731,59.224479297891996,66.0915290589645,59.91453121027036,54.72196622839675,54.536075633343835,0.053103491413569036,0.4952138768026098,0.9927044224275655,760285.0,3524.0,0.75
5,85.29428854875283,78.85351841353825,68.98348660451835,62.943589702344454,57.007997540438375,52.506154809492976,51.72905366340797,0.04378712920611265,0.4574959444393211,0.9923781995258907,760284.0,3524.8284270763397,0.75
5,73.53834666582682,67.99575092382632,58.829592099185355,63.98860281815142,58.09562213730386,53.547148524855075,52.93404683065279,0.05246719119938888,0.49587768438974067,0.9924789176406469,760284.0,3524.8284270763397,0.75
5,85.00719377257076,78.53278664861006,68.86830750818847,64.24573190566909,58.211790926875224,53.26523905458534,54.23834095448335,0.04514932146431126,0.46641050903829473,0.9923217001831443,760285.0,3524.0,0.75
5,82.86753590325019,76.62394232384312,67.22779798647854,68.82328549825597,62.385881492721985,57.073805658175814,74.27848207715755,0.040717856019704374,0.4192711033314386,0.9908395878965823,760285.0,3524.0,0.75
5,72.96597195977157,67.7439793818762,59.0292553749895,61.44372395569904,55.65673477788317,51.13367177372446,56.97894854409755,0.04698025779658055,0.4726651157365048,0.9911845642955492,760285.0,3524.0,0.75
5,74.56459829302091,69.1847088372386,60.34721828546233,59.721965208228866,54.068656507545796,49.86192465290226,57.0142265846736,0.04588897132615878,0.476539697700104,0.9906633567178524,760285.0,3524.0,0.75
5,96.30914456832116,88.6959089191232,77.44382374863525,67.5491513006785,61.195211195008945,54.17225516201427,60.92281351834331,0.03778033622162863,0.402693450879134,0.9921404832509088,760285.0,3524.0,0.75
5,80.55339558662972,74.47874937011842,64.6960532669858,62.406644367560844,56.62908000327969,50.683778209454125,51.21715809944286,0.04152452838649191,0.45144675890610064,0.992298407372952,759972.5,3638.8700572252274,0.75
5,71.45559859746368,66.12172199126564,56.909623803224996,59.19104446749293,53.64104773902083,47.53634657051263,48.10285267528645,0.04578361099847017,0.4900250432297492,0.9919262577927769,760284.0,3524.8284270763397,0.75
5,79.97897901444529,74.08629115226337,64.70408950617283,56.66261939708972,51.28546874693552,45.95651126302377,57.784157205928715,0.03992002885301536,0.43249623675145393,0.989424918798781,760231.0,3548.1421352624893,0.75
5,79.46014949189552,73.50600618333753,64.07381687242798,61.51397642536908,55.76821355453376,49.802258707363286,61.36480211289813,0.04137919442627656,0.44441936356978207,0.9904866193454448,760285.0,3524.0,0.75
5,89.35695520492148,82.38995575081884,72.33593028260687,59.26328377562833,53.692155092975256,47.932857810449875,75.8277567539157,0.03269892226846062,0.37203346610158095,0.987317905531896,760285.0,3524.0,0.75
5,94.26032480893592,86.89896961871169,76.34530764466281,62.461212861208566,56.57672493850115,50.28030848607811,62.36240407862923,0.03559388431407878,0.40041421669758004,0.9905977291474328,760222.0,3550.627416610718,0.75
5,70.94462684765264,65.63570142563198,56.479893654992864,63.04727316921082,57.23521873856554,50.965981429100715,47.74825896142121,0.049023633754827226,0.5140417925572238,0.9929599897188895,759444.0,4035.4802289009094,0.75
5,88.23634600445116,81.44593647644243,70.9493509595196,60.32586785500566,54.68053364053052,48.82930708599687,45.96057763061074,0.03906650347775175,0.4216731843135364,0.992589017398106,760273.0,3531.798989534378,0.75
5,83.94193672839506,77.5777995611825,67.81311019778282,57.78818646471043,52.31122655944532,46.79850471985858,59.61177599074951,0.036770389873711416,0.4041881985583545,0.9895130606465263,760285.0,3524.0,0.75
5,75.4708181111951,69.89615877215084,60.805728772990676,61.89455999164736,56.170659927637445,50.23741313509714,59.770060706401765,0.04243981566432709,0.45537638211769876,0.9908630968161662,760159.0,3587.1126976013184,0.75
5,76.29240940203242,70.67376989375997,61.310497501469726,56.93715170487603,51.58427757743497,46.122156838353504,48.16585330600231,0.04995811971268397,0.508984131552002,0.9912787168015335,759073.5,4255.580734014511,0.75
5,99.74101237717309,91.73773436843874,80.67417406777525,61.56608184577882,55.7501069909467,49.489547687706036,74.25762377798802,0.031092186851478184,0.35146604670409515,0.9884633612238866,760285.0,3524.0,0.75
5,87.39067355337197,80.6532410031914,70.62743554211808,63.47568393834104,57.56870248598676,51.315141927571446,59.686359455481984,0.03503926387236537,0.3926967550480637,0.9913094954969487,760238.0,3555.9411249160767,0.75
5,87.40130018056605,80.85863751364744,70.67873021122028,56.39111351063937,50.84732310115222,45.53557386588447,46.57623909387154,0.039950302657257755,0.42206570163158874,0.9913490026758207,760285.0,3524.0,0.75
5,90.43574420508945,83.35914010665995,73.25077291719157,61.79342766232165,56.04037655151047,49.91571691982557,80.17074923788499,0.03131470900122476,0.3659869659073108,0.9876764407544237,760276.5,3530.7279218435287,0.75
5,79.11279473209036,73.16442140127656,63.666234935332156,63.646425264414134,57.73740839756391,51.529647289164714,58.002157573846304,0.04309767508066427,0.4547344601947265,0.991605264667269,760276.5,3528.7279218435287,0.75
5,75.81673857814731,70.23450622532964,61.09182229990762,59.04898072806018,53.538027182344,47.83539625964448,54.72899453379585,0.046520206710266264,0.5208148033317519,0.990793561616232,759839.5,3795.296463251114,0.75
5,76.81566909171076,70.84484835600907,61.14019851767868,66.48555046435162,60.189656670291356,53.03835273870664,47.888761431725015,0.04527188302378196,0.4729931215058726,0.9936117665564133,760281.0,3525.6568541526794,0.75
5,65.2372737675317,60.38947940287226,51.934194433946416,61.23322652319032,55.599869015893596,49.360324023778176,49.73097209082308,0.04915287034045164,0.5017628453290096,0.9922214846022336,759946.0,3634.9116872549057,0.75
5,79.77556531872008,73.75127551020408,64.4298482510288,65.52007080353027,59.53073822945982,53.119667806516226,66.13412829811836,0.036564447734752765,0.41792849577828556,0.990986871800676,760015.0,3659.8822495937347,0.75
5,87.51711703199798,80.70311056521373,70.8556731334509,59.56179322389703,53.962803234733556,49.20561507860783,54.23829627877641,0.04326948487339009,0.4394607791743489,0.9910622627950287,760265.0,3536.9705624580383,0.75
5,78.44830903040229,72.4359410430839,63.79621624884522,64.25958443091102,58.278122142650766,52.847389183741605,69.03494297277409,0.04388763363253235,0.4501676187509347,0.9902258174783524,760285.0,3524.0,0.75
5,67.14123257327623,61.83578724699756,53.44290779583438,63.297321858083755,57.27488228158822,51.57482592443368,45.81695311678755,0.051565135076783626,0.5072126010821435,0.9932793560180051,760065.0,3616.568541407585,0.75
5,76.33215624212649,70.52518345301084,62.1688292600991,60.78274814712561,55.08947696507632,49.94873670027396,73.94525780510881,0.047515454954219376,0.5061397118658784,0.9882870818116437,760285.0,3524.0,0.75
5,78.72209887041237,72.76220001889645,63.81117331191736,56.69304836963899,51.304419097067615,46.71466521978051,60.25471328708084,0.04743409922711107,0.5056237064350153,0.9890160376773133,760275.5,3527.0710676908493,0.75
5,73.80233922272613,68.20050574242042,59.62716784244562,60.93729929032698,55.3325914948735,50.41593964818171,60.7253324398192,0.042663439211139166,0.4688747533387855,0.9904656346786955,759413.5,4024.9533175230026,0.75
5,68.99313297850004,63.83750892332242,55.526144022423786,59.039001523585064,53.516544139011934,48.36693611301947,56.84539183222959,0.052603857211588056,0.5183660844455238,0.9904485277255237,760285.0,3524.0,0.75
5,72.42650462962963,66.796259553204,58.68407895565634,61.53725369907719,55.87892903895747,50.8136404525808,72.52712603805318,0.040365152970111555,0.44627335207892976,0.9888281633814759,760055.0,3654.225395679474,0.75
5,75.79646820147812,69.93879256949694,61.258368239271014,64.72592268777487,58.55175913464137,52.66330146583344,66.34021864816566,0.045177761834405285,0.46518777157643676,0.9906894454027195,760285.0,3524.0,0.75
5,74.80900940623162,69.11703462249098,60.13324488746116,59.350341021094614,53.82951151975762,48.89157556574906,53.07966072742561,0.045602475448545045,0.48574433324924565,0.9911938204183118,760285.0,3524.0,0.75
5,82.83879624380616,76.45208569538927,67.43426529562443,62.41981368180032,56.52470164150734,51.14785669362251,71.14602517607486,0.041073652085482026,0.4337233659072032,0.9892985055321386,760285.0,3524.0,0.75
5,66.57814337154615,61.607969576719576,53.481480169228185,56.87169754389222,51.535366389829676,46.56622319643869,53.42061915273837,0.04641346104384672,0.4935311007743258,0.9903247038799368,760279.0,3528.485281229019,0.75
5,65.29706396447467,60.291900247753425,52.1156108276644,59.79995787436026,54.14663048726276,48.80030287210201,44.39289919058132,0.051128591834503564,0.5243856274663494,0.992713365503678,760188.0,3568.083260178566,0.75
5,91.3494819223986,83.36806342907533,72.14332036827076,58.87368376765339,53.21069646921156,48.68077572130517,67.26524624198464,0.03284972638752348,0.37207252729828133,0.988615328299799,760285.0,3524.0,0.75
5,70.44971314142941,65.21165727093306,56.789756025867135,58.466158021579375,53.03284193934023,48.38821570574244,58.35946862188584,0.047144563331854863,0.5070213362774457,0.9900331030514478,758465.5,4848.325900912285,0.75
5,59.986693751574705,55.53500960569413,47.72508555891493,57.871497000461545,52.5738845848307,47.82237249427264,50.32894066014927,0.05525043354084153,0.5316707706651942,0.9912364951352626,760147.0,3612.0832602977753,0.75
5,73.03655937683716,67.6118066053582,58.88173448391702,56.69178780943798,51.38547451749846,47.02748014716575,55.043602175969724,0.04996644085656487,0.4756154124396716,0.9900024010132186,760225.0,3535.112697839737,0.75
5,84.2778433904426,77.79410220878475,68.73613735617704,59.262527230967855,53.655849950033904,48.69478453019763,67.5603805319037,0.04566519342266358,0.47290591658402115,0.9887292555452332,760285.0,3524.0,0.75
5,79.62181778575628,73.05022649491896,63.25575685521122,55.54977962148208,50.15201630928055,45.814410421865134,60.353199569010826,0.037696020450593365,0.41810853298351475,0.9885160668758468,760285.0,3524.0,0.75
5,73.52721088435374,67.74654614932393,59.230241402116405,65.48862105182829,59.10499032667163,52.92191401436998,58.39340507726269,0.04628399260148326,0.46157753229821935,0.9919619581919092,760285.0,3524.0,0.75
5,79.29626742672377,73.12907060972537,63.928201373141846,61.4196063966295,55.746524419676746,50.79215967462856,54.44522232734153,0.04167115688977674,0.4504704409418857,0.991580841468775,758774.0,4292.852812051773,0.75
5,68.28049676660788,62.8938531431091,55.10304337784496,52.63865686163061,46.943021583098805,42.674555736552605,47.667122621675595,0.043651590631501654,0.45575281639301163,0.9897100877146964,760285.0,3524.0,0.75
5,55.47124590576971,51.24932418955236,44.06556279919375,50.65315115792746,45.0168139702147,39.97487108992773,34.50876957847157,0.059143517160945305,0.5556001741023461,0.9918763966023807,760285.0,3524.0,0.75
5,58.43264859956328,53.888077916351726,46.54327417695473,52.60805408279637,46.789411899411725,41.59065788518818,39.96974272048776,0.055092455104369754,0.5268457466436984,0.991287759783241,760285.0,3524.0,0.75
5,65.41561555177627,60.26038386033426,52.80700953220794,55.36016822034437,49.42265852108189,44.537112464803116,44.36214916430148,0.051288303488308686,0.4995824105648419,0.9913399551383338,760285.0,3524.0,0.75
5,65.31845106869909,60.17854124674561,52.611052059712776,53.5465723602519,47.80386389299567,43.13892788632869,40.85937401450647,0.04914968657283315,0.5063770231028892,0.9914766862025962,760285.0,3524.0,0.75
5,67.2377107478794,61.961254409171076,54.32197184429327,49.32533111892023,43.96454345240876,39.89131580503314,43.5943077893409,0.04480368694670073,0.4811186242422376,0.9892705705547369,760285.0,3524.0,0.75
5,69.41873346560847,63.971161921558746,56.122359746367685,54.348486239388166,48.383662473200104,43.510278897764316,40.49574792389362,0.05090187367635496,0.4994246761631435,0.9917616366312741,760285.0,3524.0,0.75
5,66.95849867724868,61.749204774502395,53.825944035021415,51.979833563451486,46.258916880699815,41.57219329406393,38.71119520655945,0.052397510351877966,0.514286663702184,0.9913863938498064,760285.0,3524.0,0.75
5,65.43511694801377,60.34670781893004,52.30430366591081,51.70464635071707,46.08070146685641,41.70394496109713,30.780135078313887,0.0499502419954035,0.5158665529101174,0.9931019143561457,760285.0,3524.0,0.75
5,74.42805702527924,68.52674109767364,60.09527746283699,49.26115142239288,43.74865609805752,39.55658280904288,34.71278907810365,0.04891319179906081,0.4965731714570172,0.9913851174126653,760285.0,3524.0,0.75
5,62.494260204081634,57.66710627152096,50.028314489375994,53.84535713314944,48.09433175356332,43.531311343259866,37.50891674550616,0.05075179672839183,0.5070637184168997,0.9922727200450139,760285.0,3524.0,0.75
5,63.09209393633997,58.15034354791299,50.533638300999414,54.339154388634626,48.47937828070227,43.515962091548744,42.09769788710185,0.053327081766124204,0.5128218675536755,0.991455912068898,760285.0,3524.0,0.75
5,68.17135928445452,62.98482116612077,54.71898095658016,48.886014252350094,43.43832428628007,39.521618586015066,31.507292652160196,0.05143138291699822,0.5162772483905574,0.9920775705524011,760285.0,3524.0,0.75
5,57.69137508398421,53.26760781473083,45.786538380784414,51.40959563758888,45.91927609615207,41.2723130337032,32.277003836854824,0.06085401972448817,0.5597212013186298,0.9926919146099413,760285.0,3524.0,0.75
5,65.50085952590914,60.65583270345175,52.704185300663475,48.027195927567206,42.6811828532746,38.894571495440125,32.24925365289604,0.053639321611380616,0.5361612481065268,0.991599393579153,760285.0,3524.0,0.75
5,61.393589380196524,56.80886768287562,49.075260351054,50.75417547203966,45.253260088089576,41.1836560601621,33.70836486912647,0.0512692449272413,0.5228927134221855,0.992174162235779,760285.0,3524.0,0.75
5,61.20534926933736,56.85837112622827,49.1794900058789,48.563806884882666,43.153151132726876,39.34813695767861,33.43526752864501,0.056339125717420745,0.5129334549635349,0.9914882992296449,760285.0,3524.0,0.75
5,60.65847164483077,55.982676944234484,48.1641156462585,53.674320679621204,47.92019771184442,43.278752380809635,31.876942079259965,0.05500623086062776,0.5340035100926696,0.9933807168579304,760285.0,3524.0,0.75
5,55.52411921558747,51.312297912992356,44.16262755102041,49.41118658807321,43.874067287831785,38.902379448738664,41.160325344265736,0.05585218798033933,0.526662547024414,0.9898024771784006,760285.0,3524.0,0.75
5,77.42741270891072,71.16289656294617,62.53256619005627,55.544093876649704,49.386542105789374,44.443851738726394,38.39160885104594,0.04808864201353559,0.45727199033286736,0.9925111791082505,760285.0,3524.0,0.75
5,71.65122669438145,66.05542170571933,57.42926167380532,49.639637792877565,44.01257211535461,40.0371490233472,31.111552612214858,0.053725697944192886,0.5036879985111409,0.99239028848084,760285.0,3524.0,0.75
5,56.880682056773324,52.43007133408919,45.31997590702948,60.05594391580889,53.38748146316782,47.494665280753956,59.69342872910753,0.06547482712671973,0.5214307565645727,0.9900083001239701,760284.0,3524.8284270763397,0.75
5,66.14544490635761,61.01073816872428,53.19241963760813,61.1800788577622,54.21624670376127,48.11078492169044,67.78024019762431,0.05307573395903967,0.49295502184721246,0.989022175405042,760285.0,3524.0,0.75
5,64.75020077475435,59.708750629881585,52.402923437893676,63.15163692063121,56.145287584652245,49.96877180200838,84.18616892673187,0.05424078822095461,0.4723815454919981,0.9872663716804153,760285.0,3524.0,0.75
5,60.00991144914756,55.28489543965735,47.801100455614346,63.549455110230376,56.696405369005475,50.92257857132434,74.05623226111636,0.06772852865336108,0.514192799782413,0.9890047094667206,760285.0,3524.0,0.75
5,79.59185904299991,73.57104145670614,65.20136264382296,63.395532436605265,56.48272608571182,51.102317695243265,74.95925444129087,0.041404548910382484,0.394195687325865,0.9888168157132596,760285.0,3524.0,0.75
5,80.10388453220794,73.6850723314017,65.1983378999748,68.53643174857392,61.154858234697144,55.17817690403147,98.7126379690949,0.04510513195699117,0.4046226193085946,0.987417334795371,760285.0,3524.0,0.75
5,72.19069533677668,66.71293146888385,58.87318252918451,62.51202136577575,55.916191964020655,50.91463630487135,86.50420871439084,0.0490562070098826,0.4745369395684967,0.9868150585311133,760285.0,3524.0,0.75
5,84.83200008398421,78.2503989250021,69.09008356428991,62.8794786886005,55.930089651763296,50.962862755003684,79.7443748029013,0.03978579865141451,0.3935000467585306,0.9878955684417963,760285.0,3524.0,0.75
5,65.33764670991853,60.10583060384648,51.89781746031746,64.90157760660314,57.75145726416118,51.87941267984,63.129342741511614,0.059843935915504104,0.4917195206158472,0.9909815845345628,760285.0,3524.0,0.75
5,70.28430098891408,64.91911533131771,56.60923721340388,61.34794528308436,54.69211351019209,49.23315387029481,66.05455560811522,0.05442989062502112,0.4930974004946805,0.989476281366222,760285.0,3524.0,0.75
5,77.47673374905517,71.41768235071807,62.65161249685059,64.97381908459367,57.899251676873,52.46677162071243,72.65677888153051,0.04598481163312939,0.43632872662041183,0.9896840938890062,760285.0,3524.0,0.75
5,70.40480652137398,64.95773888259008,56.83334120685311,64.17342903470347,57.408573260440214,52.38752634312546,88.34107931251971,0.04862922546441857,0.4234084878816189,0.9872344432819851,760284.0,3524.8284270763397,0.75
5,64.20579018644494,59.15866060930545,51.76243097547661,63.954274700781085,56.9243507473286,50.802490314426365,80.1415247555976,0.05841681123969471,0.4861748214356194,0.9882027743687497,760285.0,3524.0,0.75
5,87.92342477114302,80.79039902998237,71.56309445074326,66.90121844501344,59.430119777275706,53.28342348636028,82.54143934615787,0.04181266578436202,0.3980775445629377,0.9888772107697119,760285.0,3524.0,0.75
5,86.22756571764508,79.43044401402537,70.79330829554044,63.29564837022419,56.41333525749057,51.23867328797453,100.10282639545886,0.03509041550961069,0.37948226020693343,0.9850353298822054,760285.0,3524.0,0.75
5,77.33749317628286,71.41181789073654,62.945536239187035,62.70643567104923,55.84749642505558,50.44767124699272,74.74626432250605,0.04578710426066183,0.4411206817518849,0.9885935995985804,760285.0,3524.0,0.75
5,75.042779457462,69.36080535609305,60.857872469975646,62.13591882970032,55.499906761446724,50.70489548992637,81.80570140859878,0.045331966881065965,0.4494197719748455,0.987362009701846,760285.0,3524.0,0.75
5,98.30345726253465,90.38134080792811,80.87135193583606,60.856216799230495,54.04099107391019,48.826530243953044,84.26393093661302,0.03358689487093702,0.3508510290716347,0.986288401575559,760285.0,3524.0,0.75
5,71.60449735449735,66.38628144158898,58.591548038968675,58.531874480473654,52.241330237373354,47.54775565062195,74.89880032586987,0.05291530840607879,0.5290054765025259,0.9869404863587132,760285.0,3524.0,0.75
5,57.71647455278408,53.44106539220626,46.23777898505081,57.812980759282446,51.597127487960066,46.30966616780472,65.99277698938293,0.061192540725707886,0.518301562929866,0.9881681310554871,760285.0,3524.0,0.75
5,66.91369572520367,61.877760980935584,53.94510319559923,61.46154623196349,54.901485296597855,49.72174328268615,70.9441212025649,0.05234516804118741,0.4782863398350141,0.9887799151932797,760266.0,3542.8284270763397,0.75
5,76.34420272738726,70.53522743974133,62.442777882758044,62.74433567191295,55.9538150909982,50.66048773655252,65.78213103122044,0.04552690981645922,0.45870220944723605,0.9899956442591431,760285.0,3524.0,0.75
5,66.32602933148569,61.18880962878979,52.87920970857479,62.57926639730573,55.63181929683061,49.86843646639494,41.46282981183643,0.05794287775647574,0.5149114264968162,0.9936196924781684,760285.0,3524.0,0.75
5,68.00651402536323,63.02771216511296,54.88390757537583,59.95723372974032,53.50021747518217,48.5460296378127,49.25783927257437,0.04790295334131287,0.48610802220305604,0.9918088539951558,760073.0,3659.396968603134,0.75
5,70.69561103762493,65.35665732342319,56.715744939951286,60.90900997097396,54.01241470178066,48.14811005279384,38.6952499211605,0.05592315268589289,0.523214724494559,0.9936851036101223,760285.0,3524.0,0.75
5,71.07243638196019,65.71867257705551,58.00657307676157,61.9580777426994,55.2264880709176,49.64762032683605,58.34033953537265,0.05183062423368638,0.48507557636338,0.9908822383446053,760285.0,3524.0,0.75
5,69.7316901297556,64.50937473754934,56.16760624002688,60.64717357791898,54.08703646656185,48.92993673268756,44.92073872595396,0.052298100694857755,0.4939223841197599,0.9926886972261043,760283.0,3524.8284270763397,0.75
5,89.29186875367431,82.45561303224994,73.78423406399597,58.54546753270402,51.95066111242447,46.966336952533,67.89210685377903,0.03576238653585883,0.40127114688769755,0.9880549262220769,760285.0,3524.0,0.75
5,70.28851988326194,64.88864087301587,56.301201499118164,61.82443396326234,54.94990972827978,49.210371555653,40.81170372122359,0.053212159292016205,0.5002055522094575,0.9935635033821721,760285.0,3524.0,0.75
5,61.079996273200635,56.726745559334844,49.126009122784914,57.91739467771934,51.792599463331165,47.181677090800534,49.15257148113108,0.05939892647352338,0.5323535437369712,0.9912729361948064,759993.0,3731.2548332214355,0.75
5,70.74537168262367,65.51973235281767,57.281496703619716,60.46662699583229,53.9412121171326,48.90431005140381,51.836183380637024,0.044531357073998946,0.46244032801320334,0.9915195141191612,760195.5,3577.3553383350372,0.75
5,75.86512791845134,70.20152405097842,61.970824672461575,60.083856925384374,53.56660201104175,48.52485447778637,57.33278277094502,0.04316340745110464,0.4620515437681133,0.9904897136301416,760285.0,3524.0,0.75
5,68.65925243554211,63.7841159611993,55.846865289325606,56.90478230689366,50.764874894562126,46.16681265047181,49.997297119730895,0.04852737920519783,0.5060407570747337,0.9907699304054539,760285.0,3524.0,0.75
